sample_idx,sample,slice,cluster,label,rating
33043,chswar/XC31035.mp3,8,4,31,4.5
33044,gockin/XC187642.mp3,0,4,43,4.0
33045,gockin/XC187642.mp3,1,4,43,4.0
33046,gockin/XC187642.mp3,2,4,43,4.0
33047,gockin/XC187642.mp3,3,4,43,4.0
33048,gockin/XC187642.mp3,4,4,43,4.0
33049,gockin/XC187642.mp3,5,4,43,4.0
33050,gockin/XC187642.mp3,6,4,43,4.0
33051,hoowar/XC413101.mp3,0,4,47,4.0
33052,hoowar/XC413101.mp3,1,0,47,4.0
33053,hoowar/XC413101.mp3,2,4,47,4.0
33054,blugrb1/XC136115.mp3,0,6,14,3.5
33055,blugrb1/XC136115.mp3,1,6,14,3.5
33056,blugrb1/XC136115.mp3,2,6,14,3.5
33057,blugrb1/XC136115.mp3,3,6,14,3.5
33058,blugrb1/XC136115.mp3,4,6,14,3.5
33059,blugrb1/XC136115.mp3,5,6,14,3.5
33060,rocpig/XC480209.mp3,0,4,78,2.5
33061,buggna/XC392842.mp3,0,6,20,4.5
33062,buggna/XC392842.mp3,1,0,20,4.5
33063,buggna/XC392842.mp3,2,6,20,4.5
33064,buggna/XC392842.mp3,3,6,20,4.5
33065,buggna/XC392842.mp3,4,6,20,4.5
33066,buggna/XC392842.mp3,5,6,20,4.5
33067,buggna/XC392842.mp3,6,6,20,4.5
33068,buggna/XC392842.mp3,7,6,20,4.5
33069,buggna/XC392842.mp3,8,6,20,4.5
33070,buggna/XC392842.mp3,9,2,20,4.5
33071,buggna/XC392842.mp3,10,6,20,4.5
33072,buggna/XC392842.mp3,11,7,20,4.5
33073,swathr/XC148241.mp3,0,3,85,5.0
33074,swathr/XC148241.mp3,1,3,85,5.0
33075,swathr/XC148241.mp3,2,4,85,5.0
33076,redcro/XC148546.mp3,0,2,74,5.0
33077,redcro/XC148546.mp3,1,2,74,5.0
33078,houspa/XC390512.mp3,0,6,50,5.0
33079,houspa/XC390512.mp3,1,6,50,5.0
33080,gnttow/XC385814.mp3,0,3,42,3.5
33081,hamfly/XC306111.mp3,0,1,44,2.5
33082,hamfly/XC306111.mp3,1,1,44,2.5
33083,annhum/XC292274.mp3,0,6,5,2.5
33084,bkpwar/XC330578.mp3,0,6,12,5.0
33085,bkpwar/XC330578.mp3,1,6,12,5.0
33086,bkpwar/XC330578.mp3,2,6,12,5.0
33087,bkpwar/XC330578.mp3,3,6,12,5.0
33088,bkpwar/XC330578.mp3,4,6,12,5.0
33089,bkpwar/XC330578.mp3,5,6,12,5.0
33090,bkpwar/XC330578.mp3,6,6,12,5.0
33091,bkpwar/XC330578.mp3,7,6,12,5.0
33092,bkpwar/XC330578.mp3,8,6,12,5.0
33093,bkpwar/XC330578.mp3,9,7,12,5.0
33094,bkpwar/XC330578.mp3,10,6,12,5.0
33095,bkpwar/XC330578.mp3,11,7,12,5.0
33096,bkpwar/XC330578.mp3,12,7,12,5.0
33097,bkpwar/XC330578.mp3,13,7,12,5.0
33098,bkpwar/XC330578.mp3,14,7,12,5.0
33099,bkpwar/XC330578.mp3,15,6,12,5.0
33100,daejun/XC448964.mp3,0,3,35,5.0
33101,daejun/XC448964.mp3,1,3,35,5.0
33102,daejun/XC448964.mp3,2,3,35,5.0
33103,daejun/XC448964.mp3,3,3,35,5.0
33104,daejun/XC448964.mp3,4,3,35,5.0
33105,cacwre/XC359393.mp3,0,3,24,4.0
33106,orcwar/XC182079.mp3,0,4,67,4.0
33107,orcwar/XC182079.mp3,1,4,67,4.0
33108,orcwar/XC182079.mp3,2,4,67,4.0
33109,magwar/XC180090.mp3,0,3,58,3.5
33110,magwar/XC180090.mp3,1,3,58,3.5
33111,magwar/XC180090.mp3,2,3,58,3.5
33112,magwar/XC180090.mp3,3,3,58,3.5
33113,magwar/XC180090.mp3,4,3,58,3.5
33114,magwar/XC180090.mp3,5,3,58,3.5
33115,magwar/XC180090.mp3,6,3,58,3.5
33116,magwar/XC180090.mp3,7,3,58,3.5
33117,magwar/XC180090.mp3,8,3,58,3.5
33118,magwar/XC180090.mp3,9,3,58,3.5
33119,blugrb1/XC425793.mp3,0,1,14,5.0
33120,blugrb1/XC425793.mp3,1,4,14,5.0
33121,mouchi/XC224196.mp3,0,0,61,4.5
33122,mouchi/XC224196.mp3,1,0,61,4.5
33123,mouchi/XC224196.mp3,2,0,61,4.5
33124,mouchi/XC224196.mp3,3,0,61,4.5
33125,mouchi/XC224196.mp3,4,0,61,4.5
33126,mouchi/XC224196.mp3,5,0,61,4.5
33127,mouchi/XC224196.mp3,6,0,61,4.5
33128,mouchi/XC224196.mp3,7,0,61,4.5
33129,mouchi/XC224196.mp3,8,0,61,4.5
33130,mouchi/XC224196.mp3,9,3,61,4.5
33131,mouchi/XC224196.mp3,10,3,61,4.5
33132,mouchi/XC224196.mp3,11,0,61,4.5
33133,redcro/XC188781.mp3,0,4,74,5.0
33134,redcro/XC188781.mp3,1,4,74,5.0
33135,redcro/XC188781.mp3,2,4,74,5.0
33136,redcro/XC188781.mp3,3,4,74,5.0
33137,redcro/XC188781.mp3,4,4,74,5.0
33138,redcro/XC188781.mp3,5,4,74,5.0
33139,redcro/XC188781.mp3,6,4,74,5.0
33140,redcro/XC188781.mp3,7,4,74,5.0
33141,redcro/XC188781.mp3,8,4,74,5.0
33142,redcro/XC188781.mp3,9,4,74,5.0
33143,redcro/XC188781.mp3,10,4,74,5.0
33144,redcro/XC188781.mp3,11,0,74,5.0
33145,magwar/XC501246.mp3,0,6,58,4.5
33146,magwar/XC501246.mp3,1,6,58,4.5
33147,magwar/XC501246.mp3,2,6,58,4.5
33148,magwar/XC501246.mp3,3,6,58,4.5
33149,magwar/XC501246.mp3,4,6,58,4.5
33150,magwar/XC501246.mp3,5,6,58,4.5
33151,magwar/XC501246.mp3,6,6,58,4.5
33152,magwar/XC501246.mp3,7,6,58,4.5
33153,magwar/XC501246.mp3,8,6,58,4.5
33154,magwar/XC501246.mp3,9,6,58,4.5
33155,magwar/XC501246.mp3,10,6,58,4.5
33156,magwar/XC501246.mp3,11,6,58,4.5
33157,magwar/XC501246.mp3,12,6,58,4.5
33158,magwar/XC501246.mp3,13,6,58,4.5
33159,magwar/XC501246.mp3,14,6,58,4.5
33160,magwar/XC501246.mp3,15,6,58,4.5
33161,comrav/XC149157.mp3,0,4,33,5.0
33162,comrav/XC149157.mp3,1,4,33,5.0
33163,comrav/XC149157.mp3,2,0,33,5.0
33164,comrav/XC149157.mp3,3,4,33,5.0
33165,comrav/XC149157.mp3,4,4,33,5.0
33166,comrav/XC149157.mp3,5,1,33,5.0
33167,comrav/XC149157.mp3,6,0,33,5.0
33168,winwre3/XC233728.mp3,0,2,96,3.5
33169,winwre3/XC233728.mp3,1,7,96,3.5
33170,winwre3/XC233728.mp3,2,2,96,3.5
33171,winwre3/XC233728.mp3,3,7,96,3.5
33172,winwre3/XC233728.mp3,4,7,96,3.5
33173,winwre3/XC233728.mp3,5,2,96,3.5
33174,winwre3/XC233728.mp3,6,2,96,3.5
33175,winwre3/XC233728.mp3,7,7,96,3.5
33176,winwre3/XC233728.mp3,8,2,96,3.5
33177,blugrb1/XC217024.mp3,0,3,14,3.5
33178,blugrb1/XC217024.mp3,1,0,14,3.5
33179,blugrb1/XC217024.mp3,2,3,14,3.5
33180,blugrb1/XC217024.mp3,3,3,14,3.5
33181,blugrb1/XC217024.mp3,4,0,14,3.5
33182,gockin/XC166094.mp3,0,0,43,3.5
33183,gockin/XC166094.mp3,1,0,43,3.5
33184,gockin/XC166094.mp3,2,0,43,3.5
33185,gockin/XC166094.mp3,3,0,43,3.5
33186,gockin/XC166094.mp3,4,0,43,3.5
33187,gockin/XC166094.mp3,5,0,43,3.5
33188,indbun/XC326731.mp3,0,6,51,5.0
33189,indbun/XC326731.mp3,1,6,51,5.0
33190,indbun/XC326731.mp3,2,6,51,5.0
33191,indbun/XC326731.mp3,3,6,51,5.0
33192,indbun/XC326731.mp3,4,6,51,5.0
33193,indbun/XC326731.mp3,5,6,51,5.0
33194,orcwar/XC135216.mp3,0,0,67,4.0
33195,orcwar/XC135216.mp3,1,0,67,4.0
33196,orcwar/XC135216.mp3,2,0,67,4.0
33197,orcwar/XC135216.mp3,3,0,67,4.0
33198,orcwar/XC135216.mp3,4,0,67,4.0
33199,orcwar/XC135216.mp3,5,0,67,4.0
33200,orcwar/XC135216.mp3,6,4,67,4.0
33201,marwre/XC357654.mp3,0,3,60,4.5
33202,marwre/XC357654.mp3,1,3,60,4.5
33203,marwre/XC357654.mp3,2,0,60,4.5
33204,marwre/XC357654.mp3,3,0,60,4.5
33205,marwre/XC357654.mp3,4,0,60,4.5
33206,marwre/XC357654.mp3,5,0,60,4.5
33207,tuftit/XC145938.mp3,0,6,86,5.0
33208,tuftit/XC145938.mp3,1,6,86,5.0
33209,tuftit/XC145938.mp3,2,6,86,5.0
33210,tuftit/XC145938.mp3,3,6,86,5.0
33211,tuftit/XC145938.mp3,4,6,86,5.0
33212,tuftit/XC145938.mp3,5,6,86,5.0
33213,tuftit/XC145938.mp3,6,6,86,5.0
33214,tuftit/XC145938.mp3,7,6,86,5.0
33215,whcspa/XC335466.mp3,0,5,94,4.5
33216,whcspa/XC335466.mp3,1,2,94,4.5
33217,whcspa/XC335466.mp3,2,5,94,4.5
33218,whcspa/XC335466.mp3,3,7,94,4.5
33219,whcspa/XC335466.mp3,4,2,94,4.5
33220,whcspa/XC335466.mp3,5,5,94,4.5
33221,whcspa/XC335466.mp3,6,7,94,4.5
33222,whcspa/XC335466.mp3,7,5,94,4.5
33223,amegfi/XC388255.mp3,0,3,2,4.0
33224,amegfi/XC388255.mp3,1,3,2,4.0
33225,amegfi/XC388255.mp3,2,3,2,4.0
33226,barswa/XC433031.mp3,0,3,8,5.0
33227,barswa/XC433031.mp3,1,3,8,5.0
33228,barswa/XC433031.mp3,2,3,8,5.0
33229,barswa/XC433031.mp3,3,3,8,5.0
33230,barswa/XC433031.mp3,4,3,8,5.0
33231,barswa/XC433031.mp3,5,3,8,5.0
33232,barswa/XC370786.mp3,0,4,8,5.0
33233,purfin/XC70947.mp3,0,3,71,4.0
33234,purfin/XC70947.mp3,1,3,71,4.0
33235,purfin/XC70947.mp3,2,3,71,4.0
33236,purfin/XC70947.mp3,3,3,71,4.0
33237,purfin/XC70947.mp3,4,3,71,4.0
33238,purfin/XC70947.mp3,5,3,71,4.0
33239,purfin/XC70947.mp3,6,3,71,4.0
33240,purfin/XC70947.mp3,7,0,71,4.0
33241,gockin/XC351791.mp3,0,6,43,4.5
33242,gockin/XC351791.mp3,1,7,43,4.5
33243,gockin/XC351791.mp3,2,6,43,4.5
33244,gockin/XC351791.mp3,3,7,43,4.5
33245,gockin/XC351791.mp3,4,6,43,4.5
33246,gockin/XC351791.mp3,5,6,43,4.5
33247,gockin/XC351791.mp3,6,6,43,4.5
33248,gockin/XC351791.mp3,7,7,43,4.5
33249,gockin/XC351791.mp3,8,7,43,4.5
33250,gockin/XC351791.mp3,9,7,43,4.5
33251,gockin/XC351791.mp3,10,7,43,4.5
33252,gockin/XC351791.mp3,11,6,43,4.5
33253,gockin/XC351791.mp3,12,7,43,4.5
33254,gockin/XC351791.mp3,13,6,43,4.5
33255,gockin/XC351791.mp3,14,6,43,4.5
33256,foxspa/XC153847.mp3,0,0,41,4.0
33257,rebnut/XC389302.mp3,0,0,72,4.5
33258,rebnut/XC389302.mp3,1,4,72,4.5
33259,rebnut/XC389302.mp3,2,6,72,4.5
33260,rebnut/XC389302.mp3,3,0,72,4.5
33261,rebnut/XC389302.mp3,4,0,72,4.5
33262,hoowar/XC184214.mp3,0,6,47,4.0
33263,hoowar/XC184214.mp3,1,6,47,4.0
33264,hoowar/XC184214.mp3,2,6,47,4.0
33265,hoowar/XC184214.mp3,3,6,47,4.0
33266,hoowar/XC184214.mp3,4,6,47,4.0
33267,hoowar/XC184214.mp3,5,6,47,4.0
33268,hoowar/XC184214.mp3,6,3,47,4.0
33269,hoowar/XC184214.mp3,7,3,47,4.0
33270,hoowar/XC184214.mp3,8,6,47,4.0
33271,hoowar/XC184214.mp3,9,6,47,4.0
33272,hoowar/XC184214.mp3,10,6,47,4.0
33273,hoowar/XC184214.mp3,11,6,47,4.0
33274,hoowar/XC184214.mp3,12,7,47,4.0
33275,hoowar/XC184214.mp3,13,6,47,4.0
33276,hoowar/XC184214.mp3,14,6,47,4.0
33277,hoowar/XC184214.mp3,15,6,47,4.0
33278,hoowar/XC184214.mp3,16,6,47,4.0
33279,easmea/XC311866.mp3,0,3,36,4.5
33280,easmea/XC311866.mp3,1,0,36,4.5
33281,easmea/XC311866.mp3,2,0,36,4.5
33282,easmea/XC311866.mp3,3,0,36,4.5
33283,easmea/XC311866.mp3,4,0,36,4.5
33284,easmea/XC311866.mp3,5,0,36,4.5
33285,easmea/XC311866.mp3,6,0,36,4.5
33286,easmea/XC311866.mp3,7,3,36,4.5
33287,easmea/XC311866.mp3,8,0,36,4.5
33288,easmea/XC311866.mp3,9,3,36,4.5
33289,easmea/XC311866.mp3,10,0,36,4.5
33290,easmea/XC311866.mp3,11,0,36,4.5
33291,easmea/XC311866.mp3,12,0,36,4.5
33292,easmea/XC311866.mp3,13,0,36,4.5
33293,easmea/XC311866.mp3,14,6,36,4.5
33294,swathr/XC143410.mp3,0,4,85,5.0
33295,swathr/XC143410.mp3,1,4,85,5.0
33296,swathr/XC143410.mp3,2,4,85,5.0
33297,swathr/XC143410.mp3,3,4,85,5.0
33298,swathr/XC143410.mp3,4,1,85,5.0
33299,swathr/XC143410.mp3,5,1,85,5.0
33300,swathr/XC143410.mp3,6,4,85,5.0
33301,swathr/XC143410.mp3,7,1,85,5.0
33302,swathr/XC143410.mp3,8,4,85,5.0
33303,swathr/XC143410.mp3,9,1,85,5.0
33304,swathr/XC143410.mp3,10,4,85,5.0
33305,swathr/XC143410.mp3,11,4,85,5.0
33306,swaspa/XC324176.mp3,0,6,84,5.0
33307,swaspa/XC324176.mp3,1,0,84,5.0
33308,swaspa/XC324176.mp3,2,3,84,5.0
33309,swaspa/XC324176.mp3,3,3,84,5.0
33310,indbun/XC241120.mp3,0,0,51,4.0
33311,indbun/XC241120.mp3,1,3,51,4.0
33312,indbun/XC241120.mp3,2,0,51,4.0
33313,indbun/XC241120.mp3,3,3,51,4.0
33314,indbun/XC241120.mp3,4,3,51,4.0
33315,indbun/XC241120.mp3,5,0,51,4.0
33316,indbun/XC241120.mp3,6,3,51,4.0
33317,indbun/XC241120.mp3,7,3,51,4.0
33318,indbun/XC241120.mp3,8,3,51,4.0
33319,indbun/XC241120.mp3,9,3,51,4.0
33320,indbun/XC241120.mp3,10,3,51,4.0
33321,indbun/XC241120.mp3,11,3,51,4.0
33322,indbun/XC241120.mp3,12,3,51,4.0
33323,indbun/XC241120.mp3,13,3,51,4.0
33324,amerob/XC448274.mp3,0,7,4,5.0
33325,caster1/XC432679.mp3,0,6,29,4.0
33326,caster1/XC432679.mp3,1,6,29,4.0
33327,norpar/XC173781.mp3,0,6,65,3.5
33328,norpar/XC173781.mp3,1,4,65,3.5
33329,norpar/XC173781.mp3,2,4,65,3.5
33330,norpar/XC173781.mp3,3,4,65,3.5
33331,norpar/XC173781.mp3,4,4,65,3.5
33332,norpar/XC173781.mp3,5,4,65,3.5
33333,rebnut/XC411259.mp3,0,3,72,3.5
33334,rebnut/XC411259.mp3,1,3,72,3.5
33335,rebnut/XC411259.mp3,2,3,72,3.5
33336,rebnut/XC411259.mp3,3,3,72,3.5
33337,rebnut/XC411259.mp3,4,3,72,3.5
33338,rebnut/XC411259.mp3,5,3,72,3.5
33339,rebnut/XC411259.mp3,6,3,72,3.5
33340,rebnut/XC411259.mp3,7,3,72,3.5
33341,rebnut/XC411259.mp3,8,3,72,3.5
33342,rebnut/XC411259.mp3,9,3,72,3.5
33343,rebnut/XC411259.mp3,10,3,72,3.5
33344,rebnut/XC411259.mp3,11,3,72,3.5
33345,rebnut/XC411259.mp3,12,3,72,3.5
33346,rebnut/XC411259.mp3,13,3,72,3.5
33347,daejun/XC206101.mp3,0,0,35,4.5
33348,daejun/XC206101.mp3,1,0,35,4.5
33349,daejun/XC206101.mp3,2,0,35,4.5
33350,daejun/XC206101.mp3,3,4,35,4.5
33351,daejun/XC206101.mp3,4,0,35,4.5
33352,daejun/XC206101.mp3,5,0,35,4.5
33353,gockin/XC165209.mp3,0,5,43,4.0
33354,gockin/XC165209.mp3,1,5,43,4.0
33355,gockin/XC165209.mp3,2,5,43,4.0
33356,gockin/XC165209.mp3,3,5,43,4.0
33357,gockin/XC165209.mp3,4,5,43,4.0
33358,gockin/XC165209.mp3,5,5,43,4.0
33359,gockin/XC165209.mp3,6,5,43,4.0
33360,gockin/XC165209.mp3,7,5,43,4.0
33361,gockin/XC165209.mp3,8,5,43,4.0
33362,gockin/XC165209.mp3,9,5,43,4.0
33363,bkpwar/XC328709.mp3,0,1,12,4.5
33364,bkpwar/XC328709.mp3,1,4,12,4.5
33365,bkpwar/XC328709.mp3,2,1,12,4.5
33366,bkpwar/XC328709.mp3,3,1,12,4.5
33367,bkpwar/XC328709.mp3,4,1,12,4.5
33368,bkpwar/XC328709.mp3,5,1,12,4.5
33369,astfly/XC122806.mp3,0,2,6,4.5
33370,astfly/XC122806.mp3,1,2,6,4.5
33371,astfly/XC122806.mp3,2,2,6,4.5
33372,astfly/XC122806.mp3,3,2,6,4.5
33373,astfly/XC122806.mp3,4,2,6,4.5
33374,chswar/XC315280.mp3,0,6,31,3.5
33375,chswar/XC315280.mp3,1,6,31,3.5
33376,chswar/XC315280.mp3,2,6,31,3.5
33377,chswar/XC315280.mp3,3,6,31,3.5
33378,chswar/XC315280.mp3,4,3,31,3.5
33379,chswar/XC315280.mp3,5,3,31,3.5
33380,comyel/XC324103.mp3,0,7,34,4.5
33381,comyel/XC324103.mp3,1,2,34,4.5
33382,comyel/XC324103.mp3,2,7,34,4.5
33383,comyel/XC324103.mp3,3,7,34,4.5
33384,comyel/XC324103.mp3,4,7,34,4.5
33385,comyel/XC324103.mp3,5,2,34,4.5
33386,comyel/XC324103.mp3,6,7,34,4.5
33387,comyel/XC324103.mp3,7,7,34,4.5
33388,comyel/XC324103.mp3,8,7,34,4.5
33389,comyel/XC324103.mp3,9,2,34,4.5
33390,comyel/XC324103.mp3,10,7,34,4.5
33391,comyel/XC324103.mp3,11,7,34,4.5
33392,comyel/XC324103.mp3,12,2,34,4.5
33393,comyel/XC324103.mp3,13,7,34,4.5
33394,comyel/XC324103.mp3,14,2,34,4.5
33395,comyel/XC324103.mp3,15,2,34,4.5
33396,comyel/XC324103.mp3,16,7,34,4.5
33397,bewwre/XC217851.mp3,0,6,9,4.5
33398,bewwre/XC217851.mp3,1,7,9,4.5
33399,bewwre/XC217851.mp3,2,7,9,4.5
33400,bewwre/XC217851.mp3,3,7,9,4.5
33401,bewwre/XC217851.mp3,4,6,9,4.5
33402,bewwre/XC217851.mp3,5,6,9,4.5
33403,bewwre/XC217851.mp3,6,6,9,4.5
33404,bewwre/XC217851.mp3,7,6,9,4.5
33405,bewwre/XC217851.mp3,8,6,9,4.5
33406,bewwre/XC217851.mp3,9,6,9,4.5
33407,bewwre/XC217851.mp3,10,6,9,4.5
33408,bewwre/XC217851.mp3,11,6,9,4.5
33409,bewwre/XC217851.mp3,12,6,9,4.5
33410,bewwre/XC217851.mp3,13,6,9,4.5
33411,bewwre/XC217851.mp3,14,6,9,4.5
33412,bewwre/XC217851.mp3,15,6,9,4.5
33413,bewwre/XC217851.mp3,16,6,9,4.5
33414,bewwre/XC217851.mp3,17,6,9,4.5
33415,bewwre/XC217851.mp3,18,6,9,4.5
33416,bewwre/XC217851.mp3,19,6,9,4.5
33417,bewwre/XC217851.mp3,20,6,9,4.5
33418,killde/XC377861.mp3,0,4,52,4.0
33419,killde/XC377861.mp3,1,4,52,4.0
33420,killde/XC377861.mp3,2,4,52,4.0
33421,killde/XC377861.mp3,3,4,52,4.0
33422,killde/XC377861.mp3,4,4,52,4.0
33423,killde/XC377861.mp3,5,4,52,4.0
33424,killde/XC377861.mp3,6,4,52,4.0
33425,killde/XC377861.mp3,7,4,52,4.0
33426,killde/XC377861.mp3,8,4,52,4.0
33427,killde/XC377861.mp3,9,4,52,4.0
33428,killde/XC377861.mp3,10,4,52,4.0
33429,killde/XC377861.mp3,11,4,52,4.0
33430,killde/XC377861.mp3,12,4,52,4.0
33431,killde/XC377861.mp3,13,4,52,4.0
33432,killde/XC377861.mp3,14,4,52,4.0
33433,killde/XC377861.mp3,15,4,52,4.0
33434,killde/XC377861.mp3,16,4,52,4.0
33435,killde/XC377861.mp3,17,4,52,4.0
33436,killde/XC377861.mp3,18,4,52,4.0
33437,killde/XC377861.mp3,19,4,52,4.0
33438,killde/XC377861.mp3,20,4,52,4.0
33439,canwre/XC353626.mp3,0,7,27,4.5
33440,canwre/XC353626.mp3,1,7,27,4.5
33441,canwre/XC353626.mp3,2,7,27,4.5
33442,canwre/XC353626.mp3,3,7,27,4.5
33443,canwre/XC353626.mp3,4,7,27,4.5
33444,canwre/XC353626.mp3,5,7,27,4.5
33445,canwre/XC353626.mp3,6,2,27,4.5
33446,canwre/XC353626.mp3,7,7,27,4.5
33447,canwre/XC353626.mp3,8,7,27,4.5
33448,canwre/XC353626.mp3,9,7,27,4.5
33449,canwre/XC353626.mp3,10,7,27,4.5
33450,canwre/XC353626.mp3,11,2,27,4.5
33451,canwre/XC353626.mp3,12,6,27,4.5
33452,canwre/XC353626.mp3,13,7,27,4.5
33453,canwre/XC353626.mp3,14,7,27,4.5
33454,canwre/XC353626.mp3,15,7,27,4.5
33455,canwre/XC353626.mp3,16,2,27,4.5
33456,canwre/XC353626.mp3,17,6,27,4.5
33457,canwre/XC353626.mp3,18,7,27,4.5
33458,canwre/XC353626.mp3,19,7,27,4.5
33459,canwre/XC353626.mp3,20,6,27,4.5
33460,canwre/XC353626.mp3,21,6,27,4.5
33461,canwre/XC353626.mp3,22,6,27,4.5
33462,canwre/XC353626.mp3,23,6,27,4.5
33463,canwre/XC353626.mp3,24,6,27,4.5
33464,canwre/XC353626.mp3,25,6,27,4.5
33465,eastow/XC486975.mp3,0,0,37,5.0
33466,eastow/XC486975.mp3,1,4,37,5.0
33467,eastow/XC486975.mp3,2,0,37,5.0
33468,eastow/XC486975.mp3,3,4,37,5.0
33469,comrav/XC198252.mp3,0,0,33,5.0
33470,comrav/XC198252.mp3,1,4,33,5.0
33471,comrav/XC198252.mp3,2,0,33,5.0
33472,comrav/XC198252.mp3,3,4,33,5.0
33473,comrav/XC198252.mp3,4,0,33,5.0
33474,comrav/XC198252.mp3,5,4,33,5.0
33475,olsfly/XC275897.mp3,0,0,66,4.0
33476,olsfly/XC275897.mp3,1,0,66,4.0
33477,olsfly/XC275897.mp3,2,0,66,4.0
33478,olsfly/XC275897.mp3,3,0,66,4.0
33479,aldfly/XC178485.mp3,0,6,0,3.5
33480,aldfly/XC178485.mp3,1,6,0,3.5
33481,aldfly/XC178485.mp3,2,3,0,3.5
33482,aldfly/XC178485.mp3,3,3,0,3.5
33483,barswa/XC363068.mp3,0,4,8,5.0
33484,barswa/XC363068.mp3,1,4,8,5.0
33485,barswa/XC363068.mp3,2,0,8,5.0
33486,rocpig/XC129886.mp3,0,0,78,3.0
33487,rocpig/XC129886.mp3,1,0,78,3.0
33488,rocpig/XC129886.mp3,2,4,78,3.0
33489,rocpig/XC129886.mp3,3,4,78,3.0
33490,rocpig/XC129886.mp3,4,4,78,3.0
33491,rocpig/XC129886.mp3,5,4,78,3.0
33492,rocpig/XC129886.mp3,6,4,78,3.0
33493,norcar/XC385839.mp3,0,4,63,5.0
33494,savspa/XC445384.mp3,0,0,80,4.5
33495,savspa/XC445384.mp3,1,0,80,4.5
33496,savspa/XC445384.mp3,2,0,80,4.5
33497,savspa/XC445384.mp3,3,0,80,4.5
33498,savspa/XC445384.mp3,4,0,80,4.5
33499,savspa/XC445384.mp3,5,0,80,4.5
33500,savspa/XC445384.mp3,6,0,80,4.5
33501,savspa/XC445384.mp3,7,0,80,4.5
33502,savspa/XC445384.mp3,8,0,80,4.5
33503,savspa/XC445384.mp3,9,0,80,4.5
33504,savspa/XC445384.mp3,10,0,80,4.5
33505,savspa/XC445384.mp3,11,0,80,4.5
33506,savspa/XC445384.mp3,12,0,80,4.5
33507,savspa/XC445384.mp3,13,0,80,4.5
33508,savspa/XC445384.mp3,14,0,80,4.5
33509,savspa/XC445384.mp3,15,0,80,4.5
33510,sonspa/XC349554.mp3,0,6,82,5.0
33511,sonspa/XC349554.mp3,1,6,82,5.0
33512,sonspa/XC349554.mp3,2,6,82,5.0
33513,sonspa/XC349554.mp3,3,6,82,5.0
33514,btnwar/XC315082.mp3,0,4,19,3.5
33515,btnwar/XC315082.mp3,1,4,19,3.5
33516,btnwar/XC315082.mp3,2,4,19,3.5
33517,whbnut/XC388614.mp3,0,6,93,4.0
33518,whbnut/XC388614.mp3,1,6,93,4.0
33519,easmea/XC55062.mp3,0,3,36,5.0
33520,easmea/XC55062.mp3,1,3,36,5.0
33521,easmea/XC55062.mp3,2,3,36,5.0
33522,easmea/XC55062.mp3,3,3,36,5.0
33523,easmea/XC55062.mp3,4,3,36,5.0
33524,easmea/XC55062.mp3,5,3,36,5.0
33525,easmea/XC55062.mp3,6,0,36,5.0
33526,easmea/XC55062.mp3,7,3,36,5.0
33527,easmea/XC55062.mp3,8,3,36,5.0
33528,houspa/XC129572.mp3,0,0,50,5.0
33529,houspa/XC129572.mp3,1,0,50,5.0
33530,houspa/XC129572.mp3,2,0,50,5.0
33531,woothr/XC331735.mp3,0,3,97,4.0
33532,woothr/XC331735.mp3,1,3,97,4.0
33533,woothr/XC331735.mp3,2,3,97,4.0
33534,woothr/XC331735.mp3,3,3,97,4.0
33535,bulori/XC256977.mp3,0,1,22,3.5
33536,bulori/XC256977.mp3,1,4,22,3.5
33537,bulori/XC256977.mp3,2,4,22,3.5
33538,bulori/XC256977.mp3,3,4,22,3.5
33539,bulori/XC256977.mp3,4,4,22,3.5
33540,bulori/XC256977.mp3,5,4,22,3.5
33541,bulori/XC256977.mp3,6,4,22,3.5
33542,hoowar/XC163935.mp3,0,3,47,4.0
33543,hoowar/XC163935.mp3,1,3,47,4.0
33544,linspa/XC140281.mp3,0,0,54,5.0
33545,linspa/XC140281.mp3,1,0,54,5.0
33546,linspa/XC140281.mp3,2,4,54,5.0
33547,linspa/XC140281.mp3,3,0,54,5.0
33548,linspa/XC140281.mp3,4,0,54,5.0
33549,linspa/XC140281.mp3,5,0,54,5.0
33550,linspa/XC140281.mp3,6,0,54,5.0
33551,reevir1/XC190135.mp3,0,6,75,4.5
33552,reevir1/XC190135.mp3,1,6,75,4.5
33553,reevir1/XC190135.mp3,2,6,75,4.5
33554,reevir1/XC190135.mp3,3,6,75,4.5
33555,savspa/XC186835.mp3,0,7,80,4.5
33556,savspa/XC186835.mp3,1,7,80,4.5
33557,savspa/XC186835.mp3,2,7,80,4.5
33558,savspa/XC186835.mp3,3,6,80,4.5
33559,savspa/XC186835.mp3,4,7,80,4.5
33560,savspa/XC186835.mp3,5,6,80,4.5
33561,savspa/XC186835.mp3,6,6,80,4.5
33562,savspa/XC186835.mp3,7,7,80,4.5
33563,savspa/XC186835.mp3,8,7,80,4.5
33564,savspa/XC186835.mp3,9,7,80,4.5
33565,savspa/XC186835.mp3,10,6,80,4.5
33566,savspa/XC186835.mp3,11,7,80,4.5
33567,savspa/XC186835.mp3,12,7,80,4.5
33568,savspa/XC186835.mp3,13,7,80,4.5
33569,savspa/XC186835.mp3,14,7,80,4.5
33570,savspa/XC186835.mp3,15,6,80,4.5
33571,savspa/XC186835.mp3,16,0,80,4.5
33572,savspa/XC186835.mp3,17,7,80,4.5
