ids,response
654806,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""654806"", ""gen"": ""Crypturellus"", ""sp"": ""parvirostris"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Small-billed Tinamou"", ""rec"": ""Jacob Wijpkema"", ""cnt"": ""Bolivia"", ""loc"": ""Baures (near  El Cafetal), Itenez, Beni Department"", ""lat"": ""-13.5052"", ""lng"": ""-61.9384"", ""alt"": ""180"", ""type"": ""song"", ""sex"": """", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/654806"", ""file"": ""https://xeno-canto.org/654806/download"", ""file-name"": ""XC654806-210509_2294_4.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC654806-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC654806-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC654806-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/ffts/XC654806-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC654806-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC654806-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WETAASKWUP/wave/XC654806-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:48"", ""time"": ""18:08"", ""date"": ""2021-05-09"", ""uploaded"": ""2021-06-06"", ""also"": [""Crypturellus undulatus""], ""rmk"": ""clearing on the edge of tierra firme."", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
140728,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""140728"", ""gen"": ""Talegalla"", ""sp"": ""jobiensis"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Collared Brushturkey"", ""rec"": ""Bas van Balen"", ""cnt"": ""Indonesia"", ""loc"": ""Dabra, Southern Mamberamo basin, Papua"", ""lat"": ""-2.9124"", ""lng"": ""138.3838"", ""alt"": ""?"", ""type"": """", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/140728"", ""file"": ""https://xeno-canto.org/140728/download"", ""file-name"": ""XC140728-Talejobi6ix00_7xx_MAMII#10.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC140728-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC140728-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC140728-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC140728-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC140728-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC140728-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/VSXHBVQJDA/wave/XC140728-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""0:04"", ""time"": ""06:55"", ""date"": ""2000-09-06"", ""uploaded"": ""2013-06-29"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
108194,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""108194"", ""gen"": ""Nothoprocta"", ""sp"": ""cinerascens"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Brushland Tinamou"", ""rec"": ""Bernabe Lopez-Lanus"", ""cnt"": ""Argentina"", ""loc"": ""Aeropuerto de Villa Reynolds, Mercedes, San Luis"", ""lat"": ""-33.727"", ""lng"": ""-65.3728"", ""alt"": ""200"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/108194"", ""file"": ""https://xeno-canto.org/108194/download"", ""file-name"": ""Nothoprocta cinerascens 1b_Aeropuerto de Villa Reynolds_Villa Mercedes_San Luis_Argentina_8FEB2012_Bernabe Lopez-Lanus.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC108194-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC108194-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC108194-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC108194-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC108194-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC108194-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC108194-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/2.5/"", ""q"": ""A"", ""length"": ""0:29"", ""time"": ""am"", ""date"": ""2012-02-06"", ""uploaded"": ""2012-08-22"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
129842,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""129842"", ""gen"": ""Crypturellus"", ""sp"": ""variegatus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Variegated Tinamou"", ""rec"": ""Eric DeFonso"", ""cnt"": ""Brazil"", ""loc"": ""Cristalino Jungle Lodge, MT"", ""lat"": ""-9.5981"", ""lng"": ""-55.932"", ""alt"": ""260"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/129842"", ""file"": ""https://xeno-canto.org/129842/download"", ""file-name"": ""XC129842-20110919-1735-1081-BR-MT-Cristalino Reserve-Variegated Tinamou_frag.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129842-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129842-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129842-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129842-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129842-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129842-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129842-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""B"", ""length"": ""0:08"", ""time"": ""17:35"", ""date"": ""2011-09-19"", ""uploaded"": ""2013-04-17"", ""also"": [], ""rmk"": ""Brief fragment of song, recorded from the base of the old 50m tower in terra firme forest."", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
226997,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""226997"", ""gen"": ""Ortalis"", ""sp"": ""ruficauda"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Rufous-vented Chachalaca"", ""rec"": ""Peter Boesman"", ""cnt"": ""Venezuela"", ""loc"": ""Ca\u00f1o Colorado, Monagas"", ""lat"": ""9.9166666667"", ""lng"": ""-62.9166666667"", ""alt"": ""0 - 20"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/226997"", ""file"": ""https://xeno-canto.org/226997/download"", ""file-name"": ""XC226997-Greater Ani  2573.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226997-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226997-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226997-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC226997-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226997-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226997-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC226997-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""B"", ""length"": ""0:03"", ""time"": ""?"", ""date"": ""1994-07-16"", ""uploaded"": ""2015-03-23"", ""also"": [], ""rmk"": ""ID certainty 70%. Other possibility would be Greater Ani.(Archiv. tape 10 side B track 20 seq. A)"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
16190,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""16190"", ""gen"": ""Nothoprocta"", ""sp"": ""ornata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Ornate Tinamou"", ""rec"": ""Niels Krabbe"", ""cnt"": ""Bolivia"", ""loc"": ""Chuquisaca: Cerro Huayra Huasi"", ""lat"": ""-20.3667"", ""lng"": ""-65.1334"", ""alt"": ""3450"", ""type"": ""clucks from ground"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/16190"", ""file"": ""https://xeno-canto.org/16190/download"", ""file-name"": ""083 Ornate Tinamou (Nothoprocta ornata) 2.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC16190-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC16190-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC16190-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC16190-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC16190-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC16190-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC16190-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""C"", ""length"": ""0:04"", ""time"": ""?"", ""date"": ""1995-04-12"", ""uploaded"": ""2008-11-20"", ""also"": [], ""rmk"": ""In arid Polylepis scrub. Ref: NK CXIIA 325-327.  cd:http://www.birdsongs.com/Bolivia/main.htm"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
698536,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""698536"", ""gen"": ""Crypturellus"", ""sp"": ""berlepschi"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Berlepsch's Tinamou"", ""rec"": ""Edison Oca\u00f1a"", ""cnt"": ""Ecuador"", ""loc"": ""Silanche Bird Sanctuary "", ""lat"": ""0.1449"", ""lng"": ""-79.1413"", ""alt"": ""400"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/698536"", ""file"": ""https://xeno-canto.org/698536/download"", ""file-name"": ""XC698536-Berlepsch's Tinamou 4.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/ffts/XC698536-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/ffts/XC698536-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/ffts/XC698536-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/ffts/XC698536-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/wave/XC698536-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/wave/XC698536-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/NRHMSNLSZW/wave/XC698536-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:44"", ""time"": ""08:20"", ""date"": ""2022-01-22"", ""uploaded"": ""2022-01-24"", ""also"": [""Poliocrania exsul""], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
705783,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""705783"", ""gen"": ""Penelope"", ""sp"": ""obscura"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Dusky-legged Guan"", ""rec"": ""Fernando Igor de Godoy"", ""cnt"": ""Brazil"", ""loc"": ""Caconde, S\u00e3o Paulo"", ""lat"": ""-21.5841"", ""lng"": ""-46.5997"", ""alt"": ""900"", ""type"": ""call, wing sound"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/705783"", ""file"": ""https://xeno-canto.org/705783/download"", ""file-name"": ""XC705783-2807 Penelope obscura (wing sound and calls)Caconde_SP_UA2_080220_FIG.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC705783-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC705783-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC705783-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC705783-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC705783-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC705783-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC705783-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""C"", ""length"": ""0:07"", ""time"": ""04:30"", ""date"": ""2020-02-08"", ""uploaded"": ""2022-03-03"", ""also"": [], ""rmk"": ""FCF 2807."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
47270,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""47270"", ""gen"": ""Tinamotis"", ""sp"": ""pentlandii"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Puna Tinamou"", ""rec"": ""Niels Krabbe"", ""cnt"": ""Peru"", ""loc"": ""Ayacucho: W Pampas Galeras"", ""lat"": ""-14.6667"", ""lng"": ""-74.4334"", ""alt"": ""3910"", ""type"": ""call, calls of group"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/47270"", ""file"": ""https://xeno-canto.org/47270/download"", ""file-name"": ""Tinamotis_pentlandii,_W_Pampa_Galeras,_Ayacucho,_1440S_7426W,_3910_m,_10_Mar_1987,_NKrabbe,_calls_group,_2B_61-68.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC47270-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC47270-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC47270-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/XC47270-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC47270-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC47270-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/wave/XC47270-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""E"", ""length"": ""0:30"", ""time"": ""."", ""date"": ""1987-03-10"", ""uploaded"": ""2010-04-18"", ""also"": [], ""rmk"": ""Ref. tape 2B 61-68"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
231237,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""231237"", ""gen"": ""Tinamus"", ""sp"": ""major"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Great Tinamou"", ""rec"": ""Peter Boesman"", ""cnt"": ""Peru"", ""loc"": ""Pantiacolla Lodge, Madre de Dios"", ""lat"": ""-12.65"", ""lng"": ""-71.2333333333"", ""alt"": """", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/231237"", ""file"": ""https://xeno-canto.org/231237/download"", ""file-name"": ""XC231237-Great Tinamou A 32.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC231237-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC231237-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC231237-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC231237-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC231237-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC231237-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC231237-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""0:26"", ""time"": ""17:00"", ""date"": ""2009-07-26"", ""uploaded"": ""2015-03-23"", ""also"": [], ""rmk"": ""ID certainty 100%. (Archiv. tape 545 side A track 15 seq. A)"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""32000""}]}"
219364,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""219364"", ""gen"": ""Penelope"", ""sp"": ""argyrotis"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Band-tailed Guan"", ""rec"": ""Joe Klaiber"", ""cnt"": ""Venezuela"", ""loc"": ""San Isidro - Andes"", ""lat"": ""8.7928"", ""lng"": ""-70.8316"", ""alt"": ""1600"", ""type"": ""call, song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/219364"", ""file"": ""https://xeno-canto.org/219364/download"", ""file-name"": ""XC219364-Band-tailed-Guan 2.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC219364-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC219364-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC219364-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/ffts/XC219364-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC219364-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC219364-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TNPOVFLZMY/wave/XC219364-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:31"", ""time"": ""00:00"", ""date"": ""2010-00-00"", ""uploaded"": ""2015-03-21"", ""also"": [], ""rmk"": """", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
506429,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""506429"", ""gen"": ""Rhynchotus"", ""sp"": ""rufescens"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Red-winged Tinamou"", ""rec"": ""Miguel Angelo Biz"", ""cnt"": ""Brazil"", ""loc"": ""Laurentino, Santa Catarina"", ""lat"": ""-27.1469"", ""lng"": ""-49.6954"", ""alt"": ""700"", ""type"": ""song"", ""sex"": ""male"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/506429"", ""file"": ""https://xeno-canto.org/506429/download"", ""file-name"": ""XC506429-Perdiz.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/ffts/XC506429-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/ffts/XC506429-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/ffts/XC506429-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/ffts/XC506429-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/wave/XC506429-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/wave/XC506429-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/QFNPSPRHCC/wave/XC506429-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:01"", ""time"": ""10:00"", ""date"": ""2019-10-26"", ""uploaded"": ""2019-11-10"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""yes"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
570997,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""570997"", ""gen"": ""Nothoprocta"", ""sp"": ""pentlandii"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Andean Tinamou"", ""rec"": ""Rosendo Manuel Fraga"", ""cnt"": ""Argentina"", ""loc"": ""10 km west of Santa Mar\u00eda, Punilla, C\u00f3rdoba"", ""lat"": ""-31.2829"", ""lng"": ""-64.4902"", ""alt"": ""750"", ""type"": ""call, song"", ""sex"": ""uncertain"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/570997"", ""file"": ""https://xeno-canto.org/570997/download"", ""file-name"": ""XC570997-NothoproctapentCallsPunilla.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC570997-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC570997-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC570997-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC570997-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC570997-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC570997-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC570997-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:02"", ""time"": ""09:00"", ""date"": ""1984-11-27"", ""uploaded"": ""2020-06-24"", ""also"": [], ""rmk"": ""Two calls of one tinamou found in rocky grassland."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""16000""}]}"
702930,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""702930"", ""gen"": ""Ortalis"", ""sp"": ""guttata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Speckled Chachalaca"", ""rec"": ""Richard E. Webster"", ""cnt"": ""Bolivia"", ""loc"": ""RN Chuchini, Beni Department"", ""lat"": ""-14.7306"", ""lng"": ""-64.947"", ""alt"": ""150"", ""type"": ""call, duet"", ""sex"": ""uncertain"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/702930"", ""file"": ""https://xeno-canto.org/702930/download"", ""file-name"": ""XC702930-CHACHAL_Speckled RN Chuchini 150m 111021 0737.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC702930-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC702930-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC702930-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC702930-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC702930-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC702930-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC702930-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""5:52"", ""time"": ""07:37"", ""date"": ""2021-11-10"", ""uploaded"": ""2022-02-17"", ""also"": [""Crotophaga major"", ""Thripophaga fusciceps"", ""Campylorhynchus turdinus"", ""Leptotila rufaxilla"", ""Picumnus albosquamatus"", ""Cacicus cela"", ""Myiozetetes cayanensis""], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
